A[32]	B[32]	Op[4]	Sa[5]	C[32]	V
#Edge Cases
-2147483648		-2147483648		4		0		-2147483648		0
2147483647		-2147483648		4		0		0		0
0		-2147483648		4		0		0		0
1		-2147483648		4		0		0		0
-1		-2147483648		4		0		-2147483648		0
-2147483648		2147483647		4		0		0		0
2147483647		2147483647		4		0		2147483647		0
0		2147483647		4		0		0		0
1		2147483647		4		0		1		0
-1		2147483647		4		0		2147483647		0
-2147483648		0		4		0		0		0
2147483647		0		4		0		0		0
0		0		4		0		0		0
1		0		4		0		0		0
-1		0		4		0		0		0
-2147483648		1		4		0		0		0
2147483647		1		4		0		1		0
0		1		4		0		0		0
1		1		4		0		1		0
-1		1		4		0		1		0
-2147483648		-1		4		0		-2147483648		0
2147483647		-1		4		0		2147483647		0
0		-1		4		0		0		0
1		-1		4		0		1		0
-1		-1		4		0		-1		0
-2147483648		-2147483648		5		0		-2147483648		0
2147483647		-2147483648		5		0		-1		0
0		-2147483648		5		0		-2147483648		0
1		-2147483648		5		0		-2147483647		0
-1		-2147483648		5		0		-1		0
-2147483648		2147483647		5		0		-1		0
2147483647		2147483647		5		0		2147483647		0
0		2147483647		5		0		2147483647		0
1		2147483647		5		0		2147483647		0
-1		2147483647		5		0		-1		0
-2147483648		0		5		0		-2147483648		0
2147483647		0		5		0		2147483647		0
0		0		5		0		0		0
1		0		5		0		1		0
-1		0		5		0		-1		0
-2147483648		1		5		0		-2147483647		0
2147483647		1		5		0		2147483647		0
0		1		5		0		1		0
1		1		5		0		1		0
-1		1		5		0		-1		0
-2147483648		-1		5		0		-1		0
2147483647		-1		5		0		-1		0
0		-1		5		0		-1		0
1		-1		5		0		-1		0
-1		-1		5		0		-1		0
-2147483648		-2147483648		10		0		0		0
2147483647		-2147483648		10		0		-1		0
0		-2147483648		10		0		-2147483648		0
1		-2147483648		10		0		-2147483647		0
-1		-2147483648		10		0		2147483647		0
-2147483648		2147483647		10		0		-1		0
2147483647		2147483647		10		0		0		0
0		2147483647		10		0		2147483647		0
1		2147483647		10		0		2147483646		0
-1		2147483647		10		0		-2147483648		0
-2147483648		0		10		0		-2147483648		0
2147483647		0		10		0		2147483647		0
0		0		10		0		0		0
1		0		10		0		1		0
-1		0		10		0		-1		0
-2147483648		1		10		0		-2147483647		0
2147483647		1		10		0		2147483646		0
0		1		10		0		1		0
1		1		10		0		0		0
-1		1		10		0		-2		0
-2147483648		-1		10		0		2147483647		0
2147483647		-1		10		0		-2147483648		0
0		-1		10		0		-1		0
1		-1		10		0		-2		0
-1		-1		10		0		0		0
-2147483648		-2147483648		11		0		2147483647		0
2147483647		-2147483648		11		0		0		0
0		-2147483648		11		0		2147483647		0
1		-2147483648		11		0		2147483646		0
-1		-2147483648		11		0		0		0
-2147483648		2147483647		11		0		0		0
2147483647		2147483647		11		0		-2147483648		0
0		2147483647		11		0		-2147483648		0
1		2147483647		11		0		-2147483648		0
-1		2147483647		11		0		0		0
-2147483648		0		11		0		2147483647		0
2147483647		0		11		0		-2147483648		0
0		0		11		0		-1		0
1		0		11		0		-2		0
-1		0		11		0		0		0
-2147483648		1		11		0		2147483646		0
2147483647		1		11		0		-2147483648		0
0		1		11		0		-2		0
1		1		11		0		-2		0
-1		1		11		0		0		0
-2147483648		-1		11		0		0		0
2147483647		-1		11		0		0		0
0		-1		11		0		0		0
1		-1		11		0		0		0
-1		-1		11		0		0		0

#Random Cases
361312624		-327673510		4		0		67637584		0
1932823315		-348168247		4		0		1664355073		0
-178110445		1147520963		10		0		-1324906544		0
256372116		-1685847429		5		0		-1614286849		0
1115789273		-899038557		4		0		1107395201		0
899088114		-608302162		10		0		-299305636		0
1417280552		-1532475419		10		0		-254690355		0
171435461		566087255		4		0		3523653		0
1895836102		2056276618		10		0		194011980		0
2089088928		-968232710		4		0		1140912288		0
-1261782521		-1208973154		5		0		-1208304993		0
-478752025		-1084041864		5		0		-8988673		0
-1520883808		-1885650165		4		0		-2061958400		0
1566377403		1985796894		5		0		2136858559		0
-1891162066		-466509909		10		0		1802942341		0
676360196		1823802703		10		0		1155888459		0
1157880132		1610462967		4		0		1157730372		0
1210833302		-1340297689		10		0		-130582607		0
77632955		1174631270		11		0		-1185150976		0
-183383771		458218331		11		0		10495104		0
1570654922		-313960268		4		0		1292388480		0
453435187		-1042128011		5		0		-605618313		0
177950719		1235256972		11		0		-1270599680		0
634412459		149117430		4		0		12605858		0
2002853587		750335314		5		0		2147041235		0
2131270093		-526436747		10		0		-1617449032		0
-387124242		-581018236		11		0		33619985		0
1874114371		-473605368		4		0		1669600000		0
913938548		1243257137		4		0		35166256		0
-674230925		-2095868513		10		0		1422104812		0
1202666578		-1055292837		5		0		-943735205		0
-685866092		-865941731		4		0		-1006468332		0
-1793946354		-1015127050		4		0		-2129526522		0
1620696444		1934676238		4		0		1611714828		0
1596294674		1597654888		10		0		2081146		0
181387626		1797206444		11		0		-1809838575		0
-1604367828		665080013		5		0		-1476437267		0
1512789620		502507515		11		0		-1610348544		0
294460414		-341921762		4		0		25956382		0
223850783		-1397319634		4		0		202805262		0
-1352224956		-1575650		11		0		1573025		0
1853877014		899892656		10		0		1541189286		0
565323648		1088359703		10		0		1634544279		0
-2097490791		-56844295		10		0		2120633184		0
-1209999911		-151462417		11		0		134685184		0
-617697389		-2087034609		10		0		1488244380		0
-1336655987		-727881059		4		0		-1877726579		0
-43285200		2017639860		10		0		-2060896124		0
1868740917		1420158985		4		0		1142990849		0
494302439		703153140		4		0		157303012		0
-1677446035		-1629932620		4		0		-1677709276		0
