A[32]	B[32]	Op[4]	Sa[5]	C[32]	V
#Edge Cases
1		-2147483648		0		0		-2147483648		0
1		2147483647		0		0		2147483647		0
1		0		0		0		0		0
1		1		0		0		1		0
1		-1		0		0		-1		0
1		-2147483648		0		31		0		0
1		2147483647		0		31		2147483648		0
1		0		0		31		0		0
1		1		0		31		2147483648		0
1		-1		0		31		-2147483648		0
1		-2147483648		0		1		0		0
1		2147483647		0		1		4294967294		0
1		0		0		1		0		0
1		1		0		1		2		0
1		-1		0		1		-2		0
1		-2147483648		1		0		-2147483648		0
1		2147483647		1		0		2147483647		0
1		0		1		0		0		0
1		1		1		0		1		0
1		-1		1		0		-1		0
1		-2147483648		1		31		0		0
1		2147483647		1		31		2147483648		0
1		0		1		31		0		0
1		1		1		31		2147483648		0
1		-1		1		31		-2147483648		0
1		-2147483648		1		1		0		0
1		2147483647		1		1		4294967294		0
1		0		1		1		0		0
1		1		1		1		2		0
1		-1		1		1		-2		0
1		-2147483648		12		0		2147483648		0
1		2147483647		12		0		2147483647		0
1		0		12		0		0		0
1		1		12		0		1		0
1		-1		12		0		4294967295		0
1		-2147483648		12		31		1		0
1		2147483647		12		31		0		0
1		0		12		31		0		0
1		1		12		31		0		0
1		-1		12		31		1		0
1		-2147483648		12		1		1073741824		0
1		2147483647		12		1		1073741823		0
1		0		12		1		0		0
1		1		12		1		0		0
1		-1		12		1		2147483647		0
1		-2147483648		13		0		-2147483648		0
1		2147483647		13		0		2147483647		0
1		0		13		0		0		0
1		1		13		0		1		0
1		-1		13		0		-1		0
1		-2147483648		13		31		-1		0
1		2147483647		13		31		0		0
1		0		13		31		0		0
1		1		13		31		0		0
1		-1		13		31		-1		0
1		-2147483648		13		1		-1073741824		0
1		2147483647		13		1		1073741823		0
1		0		13		1		0		0
1		1		13		1		0		0
1		-1		13		1		-1		0

#Random Cases
1		1097500825		1		17		288489472		0
1		-910584432		12		4		211523929		0
1		-715239927		0		23		75497472		0
1		1200098690		0		4		2021709856		0
1		913196790		12		13		111474		0
1		330237021		1		1		660474042		0
1		778608371		12		18		2970		0
1		-236433098		1		20		325058560		0
1		941423899		12		8		3677437		0
1		-1482763041		0		1		1329441214		0
1		659775023		13		12		161077		0
1		-292147164		13		15		-8916		0
1		-794790014		12		21		1669		0
1		-1334062847		1		27		134217728		0
1		441715143		12		1		220857571		0
1		1593437400		13		28		5		0
1		-1899007967		0		25		1107296256		0
1		-731502902		13		6		-11429733		0
1		632088135		1		0		632088135		0
1		406319776		13		27		3		0
1		1801401431		12		9		3518362		0
1		-616130567		0		15		1274839040		0
1		169259427		12		2		42314856		0
1		192550389		13		17		1469		0
1		720458325		1		21		1251999744		0
1		655519819		1		11		2474792960		0
